spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,J10Sc,0,50,4,0.47,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,L42Sc,0,50,2,0.88,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,90RTE,1,50,2,0.69,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,Sa2657,1,50,2,0.75,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,Sa2770,1,50,2,0.72,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,SCA30,1,50,2,0.94,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,SCA44,1,50,4,0.82,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Mangalore,12.87,,,74.88,,,,1,SM3,0,50,2,0.84,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,F6Sc,0,50,4,0.73,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,J10Sc,0,50,4,0.37,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,J43Sc,0,50,2,0.77,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,L42Sc,0,50,2,0.89,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,90RTE,1,50,2,0.73,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,Sa2657,1,50,2,0.83,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,SCA30,1,50,2,0.94,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,SCA44,1,50,4,0.81,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Cochin,9.97,,,76.28,,,,1,SM3,0,50,2,0.84,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,F6Sc,0,50,4,0.77,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,J10Sc,0,50,4,0.39,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,J43Sc,0,50,2,0.79,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,90RTE,1,50,2,0.43,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,Sa2657,1,50,2,0.78,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,SCA30,1,50,2,0.94,,
Scomberomorus commerson,Narrow-barred Spanish mackerel,Radhakrishnan et al. (2018) Aquat. Living Resour. 31:22,0,India,Chennai,13.08,,,80.27,,,,1,SCA44,1,50,4,0.81,,
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus6,0,28,2,0.837,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus8,0,28,4,0.91,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus9,0,28,2,0.427,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus22,0,28,2,0.561,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus97,0,28,2,0.668,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus113,0,28,2,0.824,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Hong Kong,Hong Kong,22.40991,,,114.389677,,,,1,Sfus167,0,28,2,0.695,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus6,0,39,2,0.755,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus8,0,39,4,0.897,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus9,0,39,2,0.571,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus21,0,39,2,0.712,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus22,0,39,2,0.214,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus56,0,39,3,0.911,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus76,0,39,2,0.911,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus95,0,37,2,0.549,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus98,0,39,2,0.866,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Currimao,18.002658,,,120.488948,,,,1,Sfus167,0,39,2,0.389,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus6,0,53,2,0.63,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus8,0,53,4,0.92,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus9,0,53,2,0.677,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus21,0,53,2,0.913,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus22,0,53,2,0.833,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus95,0,53,2,0.783,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus98,0,53,2,0.905,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines =,San Fernando,16.627019,,,120.30161,,,,1,Sfus167,0,53,2,0.161,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus6,0,56,2,0.633,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus8,0,56,4,0.898,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus9,0,56,2,0.677,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus21,0,56,2,0.916,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus22,0,56,2,0.82,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus56,0,56,3,0.898,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus76,0,56,2,0.898,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus95,0,56,2,0.83,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus97,0,56,2,0.101,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus98,0,56,2,0.911,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Bolinao,16.337707,,,119.936905,,,,1,Sfus167,0,56,2,0.21,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus6,0,28,2,0.805,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus8,0,30,4,0.884,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus9,0,30,2,0.753,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus21,0,30,2,0.867,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus95,0,30,2,0.75,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus98,0,30,2,0.881,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Masinloc,15.510073,,,119.957054,,,,1,Sfus113,0,30,2,0.932,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Morong,14.660125,,,120.279176,,,,1,Sfus8,0,82,4,0.907,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Morong,14.660125,,,120.279176,,,,1,Sfus22,0,82,2,0.79,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Morong,14.660125,,,120.279176,,,,1,Sfus95,0,81,2,0.773,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Morong,14.660125,,,120.279176,,,,1,Sfus98,0,82,2,0.913,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus6,0,30,2,0.747,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus8,0,30,4,0.906,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus9,0,30,2,0.653,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus21,0,30,2,0.651,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus22,0,30,2,0.353,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus56,0,30,3,0.874,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus76,0,30,2,0.874,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus95,0,30,2,0.571,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus113,0,30,2,0.812,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Patnanungan,14.765368,,,122.187366,,,,1,Sfus167,0,30,2,0.389,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus6,0,24,2,0.682,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus8,0,24,4,0.895,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus9,0,24,2,0.658,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus21,0,24,2,0.885,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus22,0,24,2,0.839,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus56,0,24,3,0.889,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus76,0,24,2,0.889,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus95,0,24,2,0.852,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus97,0,24,2,0.193,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus98,0,24,2,0.912,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus113,0,24,2,0.931,,geo coordinates pulled from place name
Siganus fuscescens,Mottled rabbitfish,Ravago-Gotanco et al. (2018) PLoS ONE 13:e0193220,0,Philippines,Coron,11.974949,,,120.318969,,,,1,Sfus167,0,24,2,0.227,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,Elf53,0,29,3,0.65,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,Elf60,0,29,4,0.38,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,O6-313,1,27,2,0.73,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,O2-91,1,30,2,0.68,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,Elf57,0,29,4,0.88,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,Elf49,0,29,4,0.91,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,Elf17,0,30,4,0.91,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,O9-204,1,27,2,0.14,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,O8-113,1,28,2,0.59,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,O12-160,1,29,2,0.78,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,O14-42,1,26,2,0.77,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,Berg River,-32.769717,,,18.139611,,,,1,Elf44,0,29,4,0.94,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf53,0,38,3,0.73,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf60,0,38,4,0.41,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,O6-313,1,37,2,0.74,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,O2-91,1,38,2,0.7,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf57,0,37,4,0.86,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf46,0,30,4,0.91,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf49,0,36,4,0.89,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf17,0,37,4,0.88,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,O9-204,1,36,2,0.18,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,O8-113,1,35,2,0.59,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,O12-160,1,34,2,0.75,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,O14-42,1,32,2,0.8,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf44,0,33,4,0.94,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,False Bay,-34.25347,,,18.67108,,,,1,Elf19,0,35,4,0.94,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,Elf53,0,28,3,0.7,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,Elf60,0,28,4,0.49,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,O6-313,1,28,2,0.67,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,O2-91,1,28,2,0.68,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,Elf57,0,27,4,0.83,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,Elf46,0,28,4,0.91,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,Elf49,0,28,4,0.9,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,Elf17,0,28,4,0.89,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,O9-204,1,28,2,0.28,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,O8-113,1,28,2,0.62,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,O12-160,1,28,2,0.79,,geo coordinates pulled from place name
Pomatomus saltatrix,Bluefish,Reid et al. (2016) Heredity 117:307-315,0,South Africa,East London,-33.045967,,,27.922036,,,,1,O14-42,1,28,2,0.78,,geo coordinates pulled from place name
