spp,CommonName,Source,Primer,Country,Site,lat_deg,lat_min,lon_deg,lon_min,CollectionYear,NumMarker,MarkerName,CrossSpp,n,Repeat,He,Hese
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra11-103,1,94,3,0.54,
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra15-8,1,94,4,0.85,
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra16-5,1,94,4,0.95,
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra5-9,1,94,2,0.57,
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-2,1,94,2,0.89,
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-25,1,94,2,0.92,
Sebastes carnatus,Gopher rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-7,1,94,2,0.89,
Sebastes caurinus,Copper rockfish,Buonaccorsi et al. 2002,0,USA,"Big Creek, CA",36.062803,,-121.807658,,1993-1999,6,,1,21.7,2.833333333,0.71,
Sebastes caurinus,Copper rockfish,Buonaccorsi et al. 2002,0,USA,"Crescent City, CA",41.752965,,-124.376048,,1999,6,,1,49,2.833333333,0.66,
Sebastes caurinus,Copper rockfish,Buonaccorsi et al. 2002,0,Canada,Gulf Islands,49.049359,,-123.703552,,1997,6,,1,39.3,2.833333333,0.68,
Sebastes caurinus,Copper rockfish,Buonaccorsi et al. 2002,0,USA,"Puget Sound, WA",48.053958,,-122.631295,,1997,6,,1,36,2.833333333,0.66,
Sebastes caurinus,Copper rockfish,Buonaccorsi et al. 2002,0,Canada,Queen Charlotte Islands,53.356053,,-130.992495,,1994,6,,1,37.8,2.833333333,0.63,
Sebastes caurinus,Copper rockfish,Buonaccorsi et al. 2002,0,USA,"San Miguel Islands, CA",34.114036,,-120.364404,,1994-1999,6,,1,52.8,2.833333333,0.67,
Sebastes caurinus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal1,1,32,4,0.79,
Sebastes caurinus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal2,1,32,4,0.58,
Sebastes caurinus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal3,1,32,5,0.82,
Sebastes caurinus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal4,1,32,4,0.75,
Sebastes caurinus,Copper rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra11-103,1,49,3,0.22,
Sebastes caurinus,Copper rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra15-8,1,49,4,0.87,
Sebastes caurinus,Copper rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra16-5,1,49,4,0.94,
Sebastes caurinus,Copper rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra5-9,1,49,2,0.49,
Sebastes caurinus,Copper rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-25,1,49,2,0.73,
Sebastes caurinus,Copper rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-7,1,49,2,0.71,
Sebastes chrysomelas,Black-and-yellow rockfish,Narum et al. 2004 Copeia,0,USA,"Fort Bragg, Big Creek, and San Miguel Is., CA",36.44823433,,-121.8984507,,"19,981,998",7,,1,91,2.714285714,0.75,0.07
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra11-103,1,74,3,0.58,
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra15-8,1,74,4,0.83,
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra16-5,1,74,4,0.93,
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra5-9,1,74,2,0.47,
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-2,1,74,2,0.5,
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-25,1,74,2,0.92,
Sebastes chrysomelas,Black-and-yellow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-7,1,74,2,0.88,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C1,41.07,,-124.35,,2001,7,,1,31,,0.67,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C2,39.39,,-123.95,,2001,7,,1,35,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C3,41.71,,-124.47,,2002,7,,1,41,,0.7,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C4,41.37,,-124.47,,2002,7,,1,57,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C5,41.19,,-124.37,,2002,7,,1,106,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C6,40.93,,-124.44,,2002,7,,1,40,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C7,39.72,,-124.03,,2002,7,,1,15,,0.66,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,C8,38.03,,-123.83,,2002,7,,1,11,,0.65,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O10,44.92,,-124.42,,2002,7,,1,56,,0.71,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O11,42.89,,-124.78,,2002,7,,1,19,,0.71,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O12,42.61,,-124.71,,2002,7,,1,44,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O13,42.29,,-124.62,,2002,7,,1,44,,0.7,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O1A,46.09,,-124.4,,2001,7,,1,30,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O1B,46.06,,-124.7,,2001,7,,1,28,,0.71,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O1C,46.06,,-124.53,,2001,7,,1,25,,0.71,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O1D,46.06,,-124.47,,2001,7,,1,25,,0.7,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O2,45.72,,-124.26,,2001,7,,1,37,,0.72,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O3A,45.39,,-124.22,,2001,7,,1,33,,0.7,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O3B,45.39,,-124.27,,2001,7,,1,23,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O3C,45.39,,-124.17,,2001,7,,1,16,,0.67,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O4A,45.06,,-124.59,,2001,7,,1,25,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O4B,45.06,,-124.37,,2001,7,,1,15,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O4C,45.05,,-124.68,,2001,7,,1,16,,0.66,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O5A,42.88,,-124.8,,2001,7,,1,14,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O5B,42.71,,-124.71,,2001,7,,1,22,,0.68,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O6,46.07,,-124.68,,2002,7,,1,11,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O7,45.62,,-124.57,,2002,7,,1,77,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O8,45.35,,-124.37,,2002,7,,1,32,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,O9,45.02,,-124.34,,2002,7,,1,114,,0.7,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,W1,47.75,,-125.07,,2001,7,,1,25,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,W2,46.75,,-124.75,,2001,7,,1,34,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,W3,47.9,,-125.59,,2002,7,,1,16,,0.69,
Sebastes crameri,Darkblotched rockfish,Gomez-Uchida & Banks 2005 CJFAS,0,USA,W4,47.27,,-124.85,,2002,7,,1,89,,0.71,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra11-103,1,30,3,0.22,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra15-8,1,30,4,0.87,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra16-5,1,30,4,0.98,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra5-9,1,30,2,0.33,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-2,1,30,2,0.67,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-25,1,30,2,0.96,
Sebastes dallii,Calico rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-7,1,30,2,0.87,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal1,1,10,4,0.87,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal2,1,10,4,0.1,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal3,1,10,5,0.61,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal4,1,10,4,0.77,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal5-lower,1,10,4,0,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal5-upper,1,10,,0.78,
Sebastes entomelas,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal6,1,10,2,0.66,
Sebastes entomelas,Widow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra11-103,1,74,3,0.08,
Sebastes entomelas,Widow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra15-8,1,74,4,0.2,
Sebastes entomelas,Widow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra16-5,1,74,4,0.9,
Sebastes entomelas,Widow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-2,1,74,2,0.14,
Sebastes entomelas,Widow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-25,1,74,2,0.82,
Sebastes entomelas,Widow rockfish,Westerman et al. 2005 Mol Ecol Notes,1,USA,,,,,,,1,Sra7-7,1,74,2,0.51,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,Sal1,1,12,,0.844,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,Sal3,1,12,,0.406,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,SEB25,0,12,,0.843,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,SEB31,0,12,,0.444,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,SEB33,0,12,,0.837,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,SEB45,0,12,,0.678,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,SEB9,0,12,,0.57,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,Smen10,0,12,,0.507,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Autumn (FaFC97),46.164614,,-46.475831,,1997,1,Smen5,0,12,,0.882,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,Sal1,1,21,,0.897,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,Sal3,1,21,,0.454,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,SEB25,0,21,,0.871,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,SEB31,0,21,,0.489,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,SEB33,0,21,,0.903,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,SEB45,0,21,,0.61,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,SEB9,0,21,,0.659,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,Smen10,0,21,,0.291,
Sebastes fasciatus,,Pampoulie & Danielsdottir 2008 Fish Res,0,Canada,Flemish Cap Summer (FaFC01),48.385442,,-45.618897,,2001,1,Smen5,0,21,,0.894,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB25,0,60,2,0.902,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB30,0,60,2,0.882,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB31,0,60,2,0.586,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB33,0,60,2,0.939,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB37,0,60,2,0.867,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB45,0,60,2,0.5,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB46,0,60,2,0.8,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,USA,Gulf of Maine,43.25,,-67.53333333,,,1,SEB9,0,60,2,0.799,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB25,0,70,2,0.787,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB30,0,70,2,0.92,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB31,0,70,2,0.507,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB33,0,70,2,0.881,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB37,0,70,2,0.9,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB45,0,70,2,0.589,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB46,0,70,2,0.778,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:1703,0,Canada,Nova Scotia,43.63333333,,-62.33333333,,,1,SEB9,0,70,2,0.691,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB25,0,30,2,0.902,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB30,0,30,2,0.882,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB31,0,30,2,0.586,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB33,0,30,2,0.939,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB37,0,30,2,0.867,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB45,0,30,2,0.5,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB46,0,30,2,0.8,
Sebastes fasciatus,,Roques et al. 1999 Mol Ecol 8:685,1,,,,,,,,1,SEB9,0,30,2,0.799,
Sebastes fasciatus,,Roques et al. 2001 Mol Ecol,0,USA,Gulf of Maine,42.811522,,-69.63501,,1995-1998,8,,0,30,,0.791,
Sebastes fasciatus,,Roques et al. 2001 Mol Ecol,0,Canada,Nova Scotia,43.755225,,-60.911866,,1995-1998,8,,0,35,,0.757,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB25,0,81,2,0.88,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB30,0,73,2,0.94,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB31,0,81,2,0.553,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB33,0,80,2,0.9,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB37,0,81,2,0.9,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB45,0,81,2,0.678,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB46,0,81,2,0.835,
Sebastes fasciatus,,Schmidt 2005 Dissertation,0,Canada,Flemish Cap,46.93186,,-45.12443,,"1997, 2001",1,SEB9,0,81,2,0.687,
Sebastes flavidus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal1,1,10,4,0.84,
Sebastes flavidus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal2,1,10,4,0.75,
Sebastes flavidus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal3,1,10,5,0.49,
Sebastes flavidus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal5-lower,1,10,4,0.92,
Sebastes flavidus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal5-upper,1,10,,0.95,
Sebastes flavidus,,Miller et al. 2000 Mol Ecol,1,Canada,British Columbia,51.165567,,-129.268799,,,1,Sal6,1,10,2,0.1,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi193A,0,30,2,0,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi221B,0,30,2,0.77,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi234,0,30,2,0.86,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi239A,0,30,2,0.41,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi252B,0,30,2,0.79,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi259B,0,30,2,0.83,
Sebastes inermis,,An et al. 2009 Genes Genomics,1,Korea,Yeosu,34.729198,,127.660046,,,1,KSi25A,0,30,2,0.9,
Sebastes inermis,,Gonzalez et al. 2009 Ichthyol Res,1,Japan,"Noumijima Island, Kure City, Seto Inland Sea, Hiroshima Prejecture",34.220319,,132.516289,,2002,1,Sebi1,0,32,2,0.658,
Sebastes inermis,,Gonzalez et al. 2009 Ichthyol Res,1,Japan,"Noumijima Island, Kure City, Seto Inland Sea, Hiroshima Prejecture",34.220319,,132.516289,,2002,1,Sebi2,0,32,2,0.795,
Sebastes inermis,,Gonzalez et al. 2009 Ichthyol Res,1,Japan,"Noumijima Island, Kure City, Seto Inland Sea, Hiroshima Prejecture",34.220319,,132.516289,,2002,1,Sebi3,0,32,2,0.851,
Sebastes inermis,,Gonzalez et al. 2009 Ichthyol Res,1,Japan,"Noumijima Island, Kure City, Seto Inland Sea, Hiroshima Prejecture",34.220319,,132.516289,,2002,1,Sebi4,0,32,2,0.893,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra11-103,1,44,3,0.473,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra15-8,1,44,4,0.914,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra16-5,1,44,4,0.916,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra5-9,1,44,2,0,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra7-2,1,44,2,0.912,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra7-25,1,44,2,0.654,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Bahia de los Angeles,29.180637,,-113.491231,,1995,1,Sra7-7,1,44,2,0.782,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra11-103,1,53,3,0.469,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra15-8,1,53,4,0.904,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra16-5,1,53,4,0.91,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra5-9,1,53,2,0,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra7-2,1,53,2,0.914,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra7-25,1,53,2,0.502,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,Mexico,Islotes San Benito and Uncle Sam Bank,26.185794,,-113.180212,,1996,1,Sra7-7,1,53,2,0.748,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,USA,"Los Angeles, CA",33.879745,,-118.652777,,"2000, 2002",1,Sra11-103,1,14,3,0.506,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,USA,"Los Angeles, CA",33.879745,,-118.652777,,"2000, 2002",1,Sra15-8,1,14,4,0.92,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,USA,"Los Angeles, CA",33.879745,,-118.652777,,"2000, 2002",1,Sra16-5,1,14,4,0.93,
Sebastes macdonaldi,Mexican rockfish,Rocha-Olivaes et al. 2003 Sci Mar,0,USA,"Los Angeles, CA",33.879745,,-118.652777,,"2000, 2002",1,Sra5-9,1,14,2,0,
